ts,frame_hex,u16_1_2,u16_3_4,u16_5_6,u16_7_8,u16_9_10,u16_11_12,u16_13_14,u16_15_16,u16_17_18,u16_19_20,u16_21_22,u16_23_24,u16_25_26,u16_27_28,u16_29_30,u16_31_32,u16_33_34
2026-08-05T02:07:42.073967+00:00,a55a2582100014b403c80028000500430029002500000cf100000001000100330001000100010000,5300,968,40,5,67,41,37,0,3313,0,1,1,51,1,1,1,0
2026-08-05T02:07:42.676091+00:00,a55a2582100014b303c500290005003f0029002500000cf000000001000100340001000100010000,5299,965,41,5,63,41,37,0,3312,0,1,1,52,1,1,1,0
2026-08-05T02:07:43.278319+00:00,a55a2582100014b403c5001f0005003f0029002500000cf100000001000100350001000100010000,5300,965,31,5,63,41,37,0,3313,0,1,1,53,1,1,1,0
2026-08-05T02:07:43.780043+00:00,a55a2582100014b403c500200005003f0029002500000cf100000001000100330001000100010000,5300,965,32,5,63,41,37,0,3313,0,1,1,51,1,1,1,0
2026-08-05T02:07:44.382329+00:00,a55a2582100014b403cc00210005003f0029002500000cf100000001000100340001000100010000,5300,972,33,5,63,41,37,0,3313,0,1,1,52,1,1,1,0
2026-08-05T02:07:44.984688+00:00,a55a2582100014b403cc00220005003f0029002500000cf100000001000100350001000100010000,5300,972,34,5,63,41,37,0,3313,0,1,1,53,1,1,1,0
2026-08-05T02:07:45.486510+00:00,a55a2582100014b403c800230005003f0029002500000cf100000001000100330001000100010000,5300,968,35,5,63,41,37,0,3313,0,1,1,51,1,1,1,0
2026-08-05T02:07:46.088768+00:00,a55a2582100014b403cc00240005003f0029002500000cf100000001000100340001000100010000,5300,972,36,5,63,41,37,0,3313,0,1,1,52,1,1,1,0
2026-08-05T02:07:46.690846+00:00,a55a2582100014b303cc00250005003f0029002500000cf000000001000100350001000100010000,5299,972,37,5,63,41,37,0,3312,0,1,1,53,1,1,1,0
2026-08-05T02:07:47.192780+00:00,a55a2582100014b403c800260005003f0029002500000cf100000001000100330001000100010000,5300,968,38,5,63,41,37,0,3313,0,1,1,51,1,1,1,0
2026-08-05T02:07:47.779297+00:00,a55a2582100014b403c50027000500440029002500000cf100000001000100340001000100010000,5300,965,39,5,68,41,37,0,3313,0,1,1,52,1,1,1,0
2026-08-05T02:07:48.381416+00:00,a55a2582100014b403c50028000500440029002500000cf100000001000100350001000100010000,5300,965,40,5,68,41,37,0,3313,0,1,1,53,1,1,1,0
2026-08-05T02:07:48.883289+00:00,a55a2582100014b403cc0029000500440029002500000cf100000001000100330001000100010000,5300,972,41,5,68,41,37,0,3313,0,1,1,51,1,1,1,0
2026-08-05T02:07:49.485569+00:00,a55a2582100014b403c5001f000500440029002500000cf100000001000100340001000100010000,5300,965,31,5,68,41,37,0,3313,0,1,1,52,1,1,1,0
2026-08-05T02:07:50.087898+00:00,a55a2582100014b403c50020000500440029002500000cf100000001000100350001000100010000,5300,965,32,5,68,41,37,0,3313,0,1,1,53,1,1,1,0
2026-08-05T02:07:50.589681+00:00,a55a2582100014b403c80021000500440029002500000cf100000001000100330001000100010000,5300,968,33,5,68,41,37,0,3313,0,1,1,51,1,1,1,0
2026-08-05T02:07:51.192101+00:00,a55a2582100014b403cc0022000500440029002500000cf100000001000100340001000100010000,5300,972,34,5,68,41,37,0,3313,0,1,1,52,1,1,1,0
2026-08-05T02:07:51.794349+00:00,a55a2582100014b403cc0023000500440029002500000cf100000001000100350001000100010000,5300,972,35,5,68,41,37,0,3313,0,1,1,53,1,1,1,0
2026-08-05T02:07:52.396471+00:00,a55a2582100014b403c80024000500440029002500000cf100000001000100330001000100010000,5300,968,36,5,68,41,37,0,3313,0,1,1,51,1,1,1,0
2026-08-05T02:07:52.898385+00:00,a55a2582100014b403c80025000500400029002500000cf100000001000100340001000100010000,5300,968,37,5,64,41,37,0,3313,0,1,1,52,1,1,1,0
2026-08-05T02:07:53.500686+00:00,a55a2582100014b503c80026000500400029002500000cf100000001000100350001000100010000,5301,968,38,5,64,41,37,0,3313,0,1,1,53,1,1,1,0
2026-08-05T02:07:54.102849+00:00,a55a2582100014b403c80027000500400029002500000cf100000001000100330001000100010000,5300,968,39,5,64,41,37,0,3313,0,1,1,51,1,1,1,0
2026-08-05T02:07:54.604679+00:00,a55a2582100014b403cc0028000500400029002500000cf100000001000100340001000100010000,5300,972,40,5,64,41,37,0,3313,0,1,1,52,1,1,1,0
2026-08-05T02:07:55.206989+00:00,a55a2582100014b503cc0029000500400029002500000cf100000001000100350001000100010000,5301,972,41,5,64,41,37,0,3313,0,1,1,53,1,1,1,0
2026-08-05T02:07:55.809051+00:00,a55a2582100014b403c8001f000500400029002500000cf100000001000100330001000100010000,5300,968,31,5,64,41,37,0,3313,0,1,1,51,1,1,1,0
2026-08-05T02:07:56.310893+00:00,a55a2582100014b403cc0020000500400029002500000cf100000001000100340001000100010000,5300,972,32,5,64,41,37,0,3313,0,1,1,52,1,1,1,0
2026-08-05T02:07:56.913210+00:00,a55a2582100014b403cc0021000500400029002500000cf100000001000100350001000100010000,5300,972,33,5,64,41,37,0,3313,0,1,1,53,1,1,1,0
2026-08-05T02:07:57.599544+00:00,a55a2582100014b403c50022000500400029002500000cf100000001000100330001000100010000,5300,965,34,5,64,41,37,0,3313,0,1,1,51,1,1,1,0
2026-08-05T02:07:58.001054+00:00,a55a2582100014b403c20023000500450029002500000cf100000001000100340001000100010000,5300,962,35,5,69,41,37,0,3313,0,1,1,52,1,1,1,0
2026-08-05T02:07:58.603244+00:00,a55a2582100014b403c20024000500450029002500000cf100000001000100350001000100010000,5300,962,36,5,69,41,37,0,3313,0,1,1,53,1,1,1,0
2026-08-05T02:07:59.205675+00:00,a55a2582100014b403c80025000500450029002500000cf100000001000100330001000100010000,5300,968,37,5,69,41,37,0,3313,0,1,1,51,1,1,1,0
2026-08-05T02:07:59.707454+00:00,a55a2582100014b503c80026000500450029002500000cf100000001000100340001000100010000,5301,968,38,5,69,41,37,0,3313,0,1,1,52,1,1,1,0
2026-08-05T02:08:00.309505+00:00,a55a2582100014b503c80027000500450029002500000cf100000001000100350001000100010000,5301,968,39,5,69,41,37,0,3313,0,1,1,53,1,1,1,0
2026-08-05T02:08:00.911773+00:00,a55a2582100014b403c50028000500450029002500000cf100000001000100330001000100010000,5300,965,40,5,69,41,37,0,3313,0,1,1,51,1,1,1,0
2026-08-05T02:08:01.514124+00:00,a55a2582100014b503c50029000500450029002500000cf100000001000100340001000100010000,5301,965,41,5,69,41,37,0,3313,0,1,1,52,1,1,1,0
2026-08-05T02:08:02.015898+00:00,a55a2582100014b503c5001f000500450029002500000cf100000001000100350001000100010000,5301,965,31,5,69,41,37,0,3313,0,1,1,53,1,1,1,0
2026-08-05T02:08:02.618008+00:00,a55a2582100014b503c80020000500450029002500000cf100000001000100330001000100010000,5301,968,32,5,69,41,37,0,3313,0,1,1,51,1,1,1,0
2026-08-05T02:08:03.220255+00:00,a55a2582100014b403c80021000500450029002500000cf100000001000100340001000100010000,5300,968,33,5,69,41,37,0,3313,0,1,1,52,1,1,1,0
2026-08-05T02:08:03.722125+00:00,a55a2582100014b503cc0022000500400029002500000cf100000001000100350001000100010000,5301,972,34,5,64,41,37,0,3313,0,1,1,53,1,1,1,0
2026-08-05T02:08:04.324396+00:00,a55a2582100014b503cc0023000500400029002500000cf100000001000100330001000100010000,5301,972,35,5,64,41,37,0,3313,0,1,1,51,1,1,1,0
2026-08-05T02:08:04.926532+00:00,a55a2582100014b503cc0024000500400029002500000cf100000001000100340001000100010000,5301,972,36,5,64,41,37,0,3313,0,1,1,52,1,1,1,0
2026-08-05T02:08:05.428510+00:00,a55a2582100014b503c20025000500400029002500000cf100000001000100350001000100010000,5301,962,37,5,64,41,37,0,3313,0,1,1,53,1,1,1,0
2026-08-05T02:08:06.030579+00:00,a55a2582100014b503c50026000500400029002500000cf100000001000100330001000100010000,5301,965,38,5,64,41,37,0,3313,0,1,1,51,1,1,1,0
2026-08-05T02:08:06.632586+00:00,a55a2582100014b503c50027000500400029002500000cf200000001000100340001000100010000,5301,965,39,5,64,41,37,0,3314,0,1,1,52,1,1,1,0
2026-08-05T02:08:07.134423+00:00,a55a2582100014b503cc0028000500400029002500000cf200000001000100350001000100010000,5301,972,40,5,64,41,37,0,3314,0,1,1,53,1,1,1,0
2026-08-05T02:08:07.720226+00:00,a55a2582100014b503cc0029000500400029002500000cf100000001000100330001000100010000,5301,972,41,5,64,41,37,0,3313,0,1,1,51,1,1,1,0
2026-08-05T02:08:08.322320+00:00,a55a2582100014b503cc001f000500400029002500000cf100000001000100340001000100010000,5301,972,31,5,64,41,37,0,3313,0,1,1,52,1,1,1,0
2026-08-05T02:08:08.824204+00:00,a55a2582100014b503cc0020000500440029002500000cf100000001000100350001000100010000,5301,972,32,5,68,41,37,0,3313,0,1,1,53,1,1,1,0
2026-08-05T02:08:09.426460+00:00,a55a2582100014b503c80021000500440029002500000cf100000001000100330001000100010000,5301,968,33,5,68,41,37,0,3313,0,1,1,51,1,1,1,0
2026-08-05T02:08:10.028672+00:00,a55a2582100014b503c80022000500440029002500000cf100000001000100340001000100010000,5301,968,34,5,68,41,37,0,3313,0,1,1,52,1,1,1,0
2026-08-05T02:08:10.530638+00:00,a55a2582100014b503c80023000500440029002500000cf200000001000100350001000100010000,5301,968,35,5,68,41,37,0,3314,0,1,1,53,1,1,1,0
2026-08-05T02:08:11.132901+00:00,a55a2582100014b503c80024000500440029002500000cf100000001000100330001000100010000,5301,968,36,5,68,41,37,0,3313,0,1,1,51,1,1,1,0
2026-08-05T02:08:11.735172+00:00,a55a2582100014b503c80025000500440029002500000cf100000001000100340001000100010000,5301,968,37,5,68,41,37,0,3313,0,1,1,52,1,1,1,0
2026-08-05T02:08:12.337264+00:00,a55a2582100014b503c80026000500440029002500000cf200000001000100350001000100010000,5301,968,38,5,68,41,37,0,3314,0,1,1,53,1,1,1,0
2026-08-05T02:08:12.839120+00:00,a55a2582100014b503c50027000500440029002500000cf200000001000100330001000100010000,5301,965,39,5,68,41,37,0,3314,0,1,1,51,1,1,1,0
2026-08-05T02:08:13.441466+00:00,a55a2582100014b603c50028000500440029002500000cf200000001000100340001000100010000,5302,965,40,5,68,41,37,0,3314,0,1,1,52,1,1,1,0
2026-08-05T02:08:14.043647+00:00,a55a2582100014b503c80029000500400029002500000cf200000001000100350001000100010000,5301,968,41,5,64,41,37,0,3314,0,1,1,53,1,1,1,0
2026-08-05T02:08:14.545538+00:00,a55a2582100014b503c8001f000500400029002500000cf200000001000100330001000100010000,5301,968,31,5,64,41,37,0,3314,0,1,1,51,1,1,1,0
2026-08-05T02:08:15.147739+00:00,a55a2582100014b603c80020000500400029002500000cf200000001000100340001000100010000,5302,968,32,5,64,41,37,0,3314,0,1,1,52,1,1,1,0
2026-08-05T02:08:15.750126+00:00,a55a2582100014b503c20021000500400029002500000cf200000001000100350001000100010000,5301,962,33,5,64,41,37,0,3314,0,1,1,53,1,1,1,0
2026-08-05T02:08:16.251990+00:00,a55a2582100014b503cc0022000500400029002500000cf100000001000100330001000100010000,5301,972,34,5,64,41,37,0,3313,0,1,1,51,1,1,1,0
2026-08-05T02:08:16.854053+00:00,a55a2582100014b503cc0023000500400029002500000cf200000001000100340001000100010000,5301,972,35,5,64,41,37,0,3314,0,1,1,52,1,1,1,0
2026-08-05T02:08:17.456442+00:00,a55a2582100014b603c50024000500400029002500000cf200000001000100350001000100010000,5302,965,36,5,64,41,37,0,3314,0,1,1,53,1,1,1,0
2026-08-05T02:08:17.942235+00:00,a55a2582100014b603c50025000500400029002500000cf200000001000100330001000100010000,5302,965,37,5,64,41,37,0,3314,0,1,1,51,1,1,1,0
2026-08-05T02:08:18.544505+00:00,a55a2582100014b603c50026000500400029002500000cf200000001000100340001000100010000,5302,965,38,5,64,41,37,0,3314,0,1,1,52,1,1,1,0
2026-08-05T02:08:19.146649+00:00,a55a2582100014b603c80027000500440029002500000cf200000001000100350001000100010000,5302,968,39,5,68,41,37,0,3314,0,1,1,53,1,1,1,0
2026-08-05T02:08:19.648570+00:00,a55a2582100014b503c50028000500440029002500000cf100000001000100330001000100010000,5301,965,40,5,68,41,37,0,3313,0,1,1,51,1,1,1,0
2026-08-05T02:08:20.250580+00:00,a55a2582100014b603c50029000500440029002500000cf200000001000100340001000100010000,5302,965,41,5,68,41,37,0,3314,0,1,1,52,1,1,1,0
2026-08-05T02:08:20.852733+00:00,a55a2582100014b503c8001f000500440029002500000cf200000001000100350001000100010000,5301,968,31,5,68,41,37,0,3314,0,1,1,53,1,1,1,0
2026-08-05T02:08:21.354839+00:00,a55a2582100014b503c50020000500440029002500000cf200000001000100330001000100010000,5301,965,32,5,68,41,37,0,3314,0,1,1,51,1,1,1,0
2026-08-05T02:08:21.956936+00:00,a55a2582100014b503c50021000500440029002500000cf200000001000100340001000100010000,5301,965,33,5,68,41,37,0,3314,0,1,1,52,1,1,1,0
2026-08-05T02:08:22.559176+00:00,a55a2582100014b503c50022000500440029002500000cf200000001000100350001000100010000,5301,965,34,5,68,41,37,0,3314,0,1,1,53,1,1,1,0
2026-08-05T02:08:23.161451+00:00,a55a2582100014b603c80023000500440029002500000cf200000001000100330001000100010000,5302,968,35,5,68,41,37,0,3314,0,1,1,51,1,1,1,0
2026-08-05T02:08:23.663473+00:00,a55a2582100014b603c80024000500440029002500000cf200000001000100340001000100010000,5302,968,36,5,68,41,37,0,3314,0,1,1,52,1,1,1,0
2026-08-05T02:08:24.265819+00:00,a55a2582100014b603c80025000500440029002500000cf200000001000100350001000100010000,5302,968,37,5,68,41,37,0,3314,0,1,1,53,1,1,1,0
2026-08-05T02:08:24.867881+00:00,a55a2582100014b603c20026000500430029002500000cf200000001000100330001000100010000,5302,962,38,5,67,41,37,0,3314,0,1,1,51,1,1,1,0
2026-08-05T02:08:25.370078+00:00,a55a2582100014b603c20027000500430029002500000cf200000001000100340001000100010000,5302,962,39,5,67,41,37,0,3314,0,1,1,52,1,1,1,0
2026-08-05T02:08:25.972321+00:00,a55a2582100014b603cc0028000500430029002500000cf200000001000100350001000100010000,5302,972,40,5,67,41,37,0,3314,0,1,1,53,1,1,1,0
2026-08-05T02:08:26.574521+00:00,a55a2582100014b503c50029000500430029002500000cf200000001000100330001000100010000,5301,965,41,5,67,41,37,0,3314,0,1,1,51,1,1,1,0
2026-08-05T02:08:27.076320+00:00,a55a2582100014b603c5001f000500430029002500000cf200000001000100340001000100010000,5302,965,31,5,67,41,37,0,3314,0,1,1,52,1,1,1,0
2026-08-05T02:08:27.662733+00:00,a55a2582100014b603c80020000500430029002500000cf200000001000100350001000100010000,5302,968,32,5,67,41,37,0,3314,0,1,1,53,1,1,1,0
2026-08-05T02:08:28.264934+00:00,a55a2582100014b603c80021000500430029002500000cf200000001000100330001000100010000,5302,968,33,5,67,41,37,0,3314,0,1,1,51,1,1,1,0
2026-08-05T02:08:28.766716+00:00,a55a2582100014b603c80022000500430029002500000cf200000001000100340001000100010000,5302,968,34,5,67,41,37,0,3314,0,1,1,52,1,1,1,0
2026-08-05T02:08:29.368755+00:00,a55a2582100014b503c50023000500430029002500000cf200000001000100350001000100010000,5301,965,35,5,67,41,37,0,3314,0,1,1,53,1,1,1,0
2026-08-05T02:08:29.971100+00:00,a55a2582100014b603c50024000500400029002500000cf200000001000100330001000100010000,5302,965,36,5,64,41,37,0,3314,0,1,1,51,1,1,1,0
2026-08-05T02:08:30.473000+00:00,a55a2582100014b603c50025000500400029002500000cf200000001000100340001000100010000,5302,965,37,5,64,41,37,0,3314,0,1,1,52,1,1,1,0
2026-08-05T02:08:31.075023+00:00,a55a2582100014b603c80026000500400029002500000cf200000001000100350001000100010000,5302,968,38,5,64,41,37,0,3314,0,1,1,53,1,1,1,0
2026-08-05T02:08:31.677279+00:00,a55a2582100014b603c80027000500400029002500000cf200000001000100330001000100010000,5302,968,39,5,64,41,37,0,3314,0,1,1,51,1,1,1,0
2026-08-05T02:08:32.279386+00:00,a55a2582100014b603c80028000500400029002500000cf200000001000100340001000100010000,5302,968,40,5,64,41,37,0,3314,0,1,1,52,1,1,1,0
2026-08-05T02:08:32.781215+00:00,a55a2582100014b603cc0029000500400029002500000cf200000001000100350001000100010000,5302,972,41,5,64,41,37,0,3314,0,1,1,53,1,1,1,0
2026-08-05T02:08:33.383392+00:00,a55a2582100014b603cc001f000500400029002500000cf200000001000100330001000100010000,5302,972,31,5,64,41,37,0,3314,0,1,1,51,1,1,1,0
2026-08-05T02:08:33.985583+00:00,a55a2582100014b603c80020000500400029002500000cf200000001000100340001000100010000,5302,968,32,5,64,41,37,0,3314,0,1,1,52,1,1,1,0
2026-08-05T02:08:34.487448+00:00,a55a2582100014b603cc0021000500400029002500000cf200000001000100350001000100010000,5302,972,33,5,64,41,37,0,3314,0,1,1,53,1,1,1,0
2026-08-05T02:08:35.089540+00:00,a55a2582100014b603cc0022000500430029002500000cf200000001000100330001000100010000,5302,972,34,5,67,41,37,0,3314,0,1,1,51,1,1,1,0
2026-08-05T02:08:35.691608+00:00,a55a2582100014b603c50023000500430029002500000cf200000001000100340001000100010000,5302,965,35,5,67,41,37,0,3314,0,1,1,52,1,1,1,0
2026-08-05T02:08:36.193568+00:00,a55a2582100014b603c20024000500430029002500000cf200000001000100350001000100010000,5302,962,36,5,67,41,37,0,3314,0,1,1,53,1,1,1,0
2026-08-05T02:08:36.795781+00:00,a55a2582100014b603c20025000500430029002500000cf200000001000100330001000100010000,5302,962,37,5,67,41,37,0,3314,0,1,1,51,1,1,1,0
2026-08-05T02:08:37.397836+00:00,a55a2582100014b603cc0026000500430029002500000cf200000001000100340001000100010000,5302,972,38,5,67,41,37,0,3314,0,1,1,52,1,1,1,0
2026-08-05T02:08:37.883045+00:00,a55a2582100014b603c50027000500430029002500000cf200000001000100350001000100010000,5302,965,39,5,67,41,37,0,3314,0,1,1,53,1,1,1,0
2026-08-05T02:08:38.485274+00:00,a55a2582100014b603c50028000500430029002500000cf200000001000100330001000100010000,5302,965,40,5,67,41,37,0,3314,0,1,1,51,1,1,1,0
2026-08-05T02:08:39.087338+00:00,a55a2582100014b603cc0029000500430029002500000cf200000001000100340001000100010000,5302,972,41,5,67,41,37,0,3314,0,1,1,52,1,1,1,0
2026-08-05T02:08:39.589286+00:00,a55a2582100014b603cc001f000500430029002500000cf200000001000100350001000100010000,5302,972,31,5,67,41,37,0,3314,0,1,1,53,1,1,1,0
2026-08-05T02:08:40.191524+00:00,a55a2582100014b703cc0020000500430029002500000cf300000001000100330001000100010000,5303,972,32,5,67,41,37,0,3315,0,1,1,51,1,1,1,0
2026-08-05T02:08:40.793681+00:00,a55a2582100014b603c50021000500400029002500000cf200000001000100340001000100010000,5302,965,33,5,64,41,37,0,3314,0,1,1,52,1,1,1,0
2026-08-05T02:08:41.295650+00:00,a55a2582100014b603c80022000500400029002500000cf200000001000100350001000100010000,5302,968,34,5,64,41,37,0,3314,0,1,1,53,1,1,1,0
2026-08-05T02:08:41.897922+00:00,a55a2582100014b603c80023000500400029002500000cf200000001000100330001000100010000,5302,968,35,5,64,41,37,0,3314,0,1,1,51,1,1,1,0
2026-08-05T02:08:42.500140+00:00,a55a2582100014b703c80024000500400029002500000cf300000001000100340001000100010000,5303,968,36,5,64,41,37,0,3315,0,1,1,52,1,1,1,0
2026-08-05T02:08:43.102441+00:00,a55a2582100014b603c80025000500400029002500000cf200000001000100350001000100010000,5302,968,37,5,64,41,37,0,3314,0,1,1,53,1,1,1,0
2026-08-05T02:08:43.604528+00:00,a55a2582100014b603c80026000500400029002500000cf200000001000100330001000100010000,5302,968,38,5,64,41,37,0,3314,0,1,1,51,1,1,1,0
2026-08-05T02:08:44.206764+00:00,a55a2582100014b603c50027000500400029002500000cf200000001000100340001000100010000,5302,965,39,5,64,41,37,0,3314,0,1,1,52,1,1,1,0
2026-08-05T02:08:44.809004+00:00,a55a2582100014b703cf0028000500400029002500000cf300000001000100350001000100010000,5303,975,40,5,64,41,37,0,3315,0,1,1,53,1,1,1,0
2026-08-05T02:08:45.310837+00:00,a55a2582100014b603cf0029000500400029002500000cf200000001000100330001000100010000,5302,975,41,5,64,41,37,0,3314,0,1,1,51,1,1,1,0
2026-08-05T02:08:45.913115+00:00,a55a2582100014b703c5001f000500440029002500000cf200000001000100340001000100010000,5303,965,31,5,68,41,37,0,3314,0,1,1,52,1,1,1,0
2026-08-05T02:08:46.515289+00:00,a55a2582100014b603cc0020000500440029002500000cf200000001000100350001000100010000,5302,972,32,5,68,41,37,0,3314,0,1,1,53,1,1,1,0
2026-08-05T02:08:47.017087+00:00,a55a2582100014b703cc0021000500440029002500000cf200000001000100330001000100010000,5303,972,33,5,68,41,37,0,3314,0,1,1,51,1,1,1,0
2026-08-05T02:08:47.704580+00:00,a55a2582100014b603c80022000500440029002500000cf200000001000100340001000100010000,5302,968,34,5,68,41,37,0,3314,0,1,1,52,1,1,1,0
2026-08-05T02:08:48.206410+00:00,a55a2582100014b603c80023000500440029002500000cf200000001000100350001000100010000,5302,968,35,5,68,41,37,0,3314,0,1,1,53,1,1,1,0
2026-08-05T02:08:48.708338+00:00,a55a2582100014b603c80024000500440029002500000cf200000001000100330001000100010000,5302,968,36,5,68,41,37,0,3314,0,1,1,51,1,1,1,0
2026-08-05T02:08:49.310562+00:00,a55a2582100014b603c80025000500440029002500000cf200000001000100340001000100010000,5302,968,37,5,68,41,37,0,3314,0,1,1,52,1,1,1,0
2026-08-05T02:08:49.912998+00:00,a55a2582100014b703c50026000500440029002500000cf200000001000100350001000100010000,5303,965,38,5,68,41,37,0,3314,0,1,1,53,1,1,1,0
2026-08-05T02:08:50.414952+00:00,a55a2582100014b703c50027000500440029002500000cf300000001000100330001000100010000,5303,965,39,5,68,41,37,0,3315,0,1,1,51,1,1,1,0
2026-08-05T02:08:51.017186+00:00,a55a2582100014b703c80028000500420029002500000cf200000001000100340001000100010000,5303,968,40,5,66,41,37,0,3314,0,1,1,52,1,1,1,0
2026-08-05T02:08:51.619350+00:00,a55a2582100014b703c80029000500420029002500000cf200000001000100350001000100010000,5303,968,41,5,66,41,37,0,3314,0,1,1,53,1,1,1,0
2026-08-05T02:08:52.121414+00:00,a55a2582100014b703c8001f000500420029002500000cf200000001000100330001000100010000,5303,968,31,5,66,41,37,0,3314,0,1,1,51,1,1,1,0
2026-08-05T02:08:52.723829+00:00,a55a2582100014b703c50020000500420029002500000cf300000001000100340001000100010000,5303,965,32,5,66,41,37,0,3315,0,1,1,52,1,1,1,0
2026-08-05T02:08:53.325915+00:00,a55a2582100014b703c50021000500420029002500000cf200000001000100350001000100010000,5303,965,33,5,66,41,37,0,3314,0,1,1,53,1,1,1,0
2026-08-05T02:08:53.827766+00:00,a55a2582100014b603c50022000500420029002500000cf200000001000100330001000100010000,5302,965,34,5,66,41,37,0,3314,0,1,1,51,1,1,1,0
2026-08-05T02:08:54.429946+00:00,a55a2582100014b703c80023000500420029002500000cf300000001000100340001000100010000,5303,968,35,5,66,41,37,0,3315,0,1,1,52,1,1,1,0
2026-08-05T02:08:55.032150+00:00,a55a2582100014b703cc0024000600420029002500000cf300000001000100350001000100010000,5303,972,36,6,66,41,37,0,3315,0,1,1,53,1,1,1,0
2026-08-05T02:08:55.634444+00:00,a55a2582100014b603cc0025000600420029002500000cf200000001000100330001000100010000,5302,972,37,6,66,41,37,0,3314,0,1,1,51,1,1,1,0
2026-08-05T02:08:56.136448+00:00,a55a2582100014b703c20026000600420029002500000cf300000001000100340001000100010000,5303,962,38,6,66,41,37,0,3315,0,1,1,52,1,1,1,0
2026-08-05T02:08:56.738671+00:00,a55a2582100014b703c20027000600420029002500000cf200000001000100350001000100010000,5303,962,39,6,66,41,37,0,3314,0,1,1,53,1,1,1,0
2026-08-05T02:08:57.340919+00:00,a55a2582100014b703c20028000600420029002500000cf300000001000100330001000100010000,5303,962,40,6,66,41,37,0,3315,0,1,1,51,1,1,1,0
2026-08-05T02:08:57.827691+00:00,a55a2582100014b703c80029000600420029002500000cf200000001000100340001000100010000,5303,968,41,6,66,41,37,0,3314,0,1,1,52,1,1,1,0
2026-08-05T02:08:58.429922+00:00,a55a2582100014b703c8001f000600420029002500000cf300000001000100350001000100010000,5303,968,31,6,66,41,37,0,3315,0,1,1,53,1,1,1,0
2026-08-05T02:08:59.032153+00:00,a55a2582100014b703c80020000600420029002500000cf300000001000100330001000100010000,5303,968,32,6,66,41,37,0,3315,0,1,1,51,1,1,1,0
2026-08-05T02:08:59.534123+00:00,a55a2582100014b703c50021000600420029002500000cf300000001000100340001000100010000,5303,965,33,6,66,41,37,0,3315,0,1,1,52,1,1,1,0
2026-08-05T02:09:00.136390+00:00,a55a2582100014b703c50022000600420029002500000cf200000001000100350001000100010000,5303,965,34,6,66,41,37,0,3314,0,1,1,53,1,1,1,0
2026-08-05T02:09:00.738631+00:00,a55a2582100014b703c80023000600420029002500000cf200000001000100330001000100010000,5303,968,35,6,66,41,37,0,3314,0,1,1,51,1,1,1,0
2026-08-05T02:09:01.240368+00:00,a55a2582100014b703c80024000600420029002500000cf300000001000100340001000100010000,5303,968,36,6,66,41,37,0,3315,0,1,1,52,1,1,1,0
2026-08-05T02:09:01.842586+00:00,a55a2582100014b703c80025000600450029002500000cf300000001000100350001000100010000,5303,968,37,6,69,41,37,0,3315,0,1,1,53,1,1,1,0
2026-08-05T02:09:02.444668+00:00,a55a2582100014b703c50026000600450029002500000cf300000001000100330001000100010000,5303,965,38,6,69,41,37,0,3315,0,1,1,51,1,1,1,0
2026-08-05T02:09:02.946560+00:00,a55a2582100014b703c80027000600450029002500000cf300000001000100340001000100010000,5303,968,39,6,69,41,37,0,3315,0,1,1,52,1,1,1,0
2026-08-05T02:09:03.548855+00:00,a55a2582100014b703c80028000600450029002500000cf300000001000100350001000100010000,5303,968,40,6,69,41,37,0,3315,0,1,1,53,1,1,1,0
2026-08-05T02:09:04.151076+00:00,a55a2582100014b703c80029000600450029002500000cf300000001000100330001000100010000,5303,968,41,6,69,41,37,0,3315,0,1,1,51,1,1,1,0
2026-08-05T02:09:04.753265+00:00,a55a2582100014b703c2001f000600450029002500000cf300000001000100340001000100010000,5303,962,31,6,69,41,37,0,3315,0,1,1,52,1,1,1,0
2026-08-05T02:09:05.255190+00:00,a55a2582100014b703c20020000600450029002500000cf300000001000100350001000100010000,5303,962,32,6,69,41,37,0,3315,0,1,1,53,1,1,1,0
2026-08-05T02:09:05.857636+00:00,a55a2582100014b703c80021000600450029002500000cf300000001000100330001000100010000,5303,968,33,6,69,41,37,0,3315,0,1,1,51,1,1,1,0
2026-08-05T02:09:06.460006+00:00,a55a2582100014b703c80022000600450029002500000cf300000001000100340001000100010000,5303,968,34,6,69,41,37,0,3315,0,1,1,52,1,1,1,0
2026-08-05T02:09:06.961818+00:00,a55a2582100014b703c80023000600420029002500000cf300000001000100350001000100010000,5303,968,35,6,66,41,37,0,3315,0,1,1,53,1,1,1,0
2026-08-05T02:09:07.564030+00:00,a55a2582100014b703c50024000600420029002500000cf300000001000100330001000100010000,5303,965,36,6,66,41,37,0,3315,0,1,1,51,1,1,1,0
2026-08-05T02:09:08.150810+00:00,a55a2582100014b703c80025000600420029002500000cf300000001000100340001000100010000,5303,968,37,6,66,41,37,0,3315,0,1,1,52,1,1,1,0
2026-08-05T02:09:08.652738+00:00,a55a2582100014b703c80026000600420029002500000cf300000001000100350001000100010000,5303,968,38,6,66,41,37,0,3315,0,1,1,53,1,1,1,0
2026-08-05T02:09:09.254956+00:00,a55a2582100014b703c20027000600420029002500000cf300000001000100330001000100010000,5303,962,39,6,66,41,37,0,3315,0,1,1,51,1,1,1,0
2026-08-05T02:09:09.857109+00:00,a55a2582100014b703c80028000600420029002500000cf300000001000100340001000100010000,5303,968,40,6,66,41,37,0,3315,0,1,1,52,1,1,1,0
